Unit name,Protocol,Comment,TOP Rating,Read ID,Read DTC,Live data,Parametrization,Programm.,Special func.,Cable,Univ. FR program,Univ. FR adapt.,Univ. cab,OEM,Group of vehicles,Vehicles,Photo,Connection diagram
FO414.NLF0.,CAN,Done,TOP10,Yes,Yes,Yes,,Yes(11 files),Read/Write eeprom,MS-36018 (43R),,,Yes,1702840 1710002 1714690 1714696 1722527 1722533 1723467 1723473 1732059 1732061 1732065 1752371 1752373 1754788 1762361 1779814 1782989 1788616 1789187 1791077 1793094 1793100 1794382 1794383 1794392 1803481 1803485 1805020 1805030 1805573 1805672 1818965 1818966 1819764 1819766 1819773 1823699 1823700 1830217 1830265 1830266 1831620 1831764 1837090 1842146 1842147 1842511 1848536 1849810 1855325 1855326 1861246 1861247 1862701 1862703 1862720 1868620 1868627 1868628 1869074 1869081 1869580 1870375 1872429 1875331 1880729 1880730 1880731 1882885 1883034 1890273 1893976 1893980 1897286 1900377 1903093 1917835 1927959 1929834 1939526 1939528 1939532 1939534 1939536 1939540 2008952 2010177 2010503 2019459 2022040 2026508 2026512 2027027 2052934 2052938 2068028 2102568 2107827 2113758 2117806 2117826 2131958 2174519 2177149 2177156 2179257 2180764 2182844 2187638 2220668 2220674 2225544 2225548 2270570 2272390 2278556 2278558 2278572 2278574 2283909 2308590 2308609 2327233 2334353 2334365 2337322 2351993 2367814 6V6C-3D070-LJ AV613D070VE AV613D070VL AV613D070VM AV613D070VP AV613D070YE AV613D070YP AV613D070YV AV6C-3D070-RE AV6C3D070RD BV61-3D070-AC BV61-3D070-AD BV61-3D070-AE BV61-3D070-AF BV61-3D070-AL BV61-3D070-AV BV613D070AM BV6C-3D070-AA BV6C-3D070-AB BV6C-3D070-AD BV6C-3D070-AE BV6C-3D070-AG BV6C-3D070-GA BV6C-3D070-GB BV6C-3D070-GC BV6C-3D070-GD BV6C-3D070-GE BV6C-3D070-GG bv6c3d070 BV6C3D070A2D BV6C3D070A2E BV6C3D070A2G BV6C3D070A2J BV6C3D070A2K CV61-3D070-VH CV61-3D070-YB CV61-3D070-YG CV61-3D070-YH CV613D070V2G CV613D070V2J CV613D070V2N CV613D070V2R CV6C-3D070-A3M CV6C-3D070-AB CV6C-3D070-AC CV6C-3D070-AD CV6C-3D070-AF CV6C-3D070-AH CV6C-3D070-AJ CV6C-3D070-AK CV6C-3D070-AM CV6C-3D070-AN CV6C-3D070-AP CV6C-3D070-AT CV6C-3D070-AV CV6C-3D070-C3P CV6C-3D070-GC CV6C-3D070-GD CV6C-3D070-GV CV6C-3D070-LA CV6C-3D070-LG CV6C-3D070-LH CV6C-3D070-LL CV6C-3D070-LM CV6C-3D070-LP CV6C-3D070-LR CV6C-3D070-LS CV6C-3D070-NA CV6C-3D070-NJ CV6C-3D070-NK CV6C-3D070-NL CV6C-3D070-NP CV6C-3D070-NR CV6C-3D070-NS CV6C3D070 CV6C3D070A2B CV6C3D070A2D CV6C3D070A2H CV6C3D070A2J CV6C3D070A2M CV6C3D070A2N CV6C3D070A2P CV6C3D070A2V CV6C3D070L2J CV6C3D070L2K CV6C3D070L2L CV6C3D070L2T CV6C3D070LE CV6C3D070LF CV6C3D070LJ CV6C3D070ME CV6C3D070NF CV6C3D070NG CV6C3D070NJ CV6C3D080AD CV6Z-3504-CE CV6Z-3504-EE CV6Z3504AAGE CV6Z3504AFE CV6Z3504AZJJ CV6Z3504EE CV6Z3504K CV6Z3504VE CV6Z3504ZJ G1F1-3D070-AL G1F1-3D070-CK G1F13D070AE HV6C-3D070-A3A HV6C-3D070-AC HV6C-3D070-ED HV6C-3D070-L3C HV6C-3D070-LC HV6C-3D070-LD HV6C-3D070-N3B HV6C-3D070-ND HV6C3D070-L7A HV6C3D070AA HV6C3D070AB HV6C3D070AE HV6C3D070L7B HV6C3D070L7C HV6C3D070LA HV6C3D070LB HV6C3D070NA HV6C3D070NB HV6C3D070NC HV6C3D070NE HV6Z3504EP HV6Z3504EQ HV6Z3504FG ,FORD,"FORD FOCUS III седан [2011, 2012, 2013, 2014], FORD FOCUS III [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018], FORD TRANSIT CONNECT фургон [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD TRANSIT CONNECT Wagon [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO414.NLF0.jpg,FO414conn.jpg
FO414.NRF0.,CAN,Done,TOP10,Yes,Yes,Yes,,Yes(11 files),Read/Write eeprom,MS-36018 (43R),,,Yes,AV6C3D070 HV6C3D070M7A HV6C3D070MA HV6C3D070MB HV6C3D070MC HV6C3D070MD HV6C3D070ME HV6C3D070PE ,FORD,"FORD FOCUS III Turnier [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020], FORD FOCUS III [2012, 2013, 2014, 2015, 2016, 2017]",No,FO414conn.jpg
FO414.SLF0.,CAN,Done,TOP10,Yes,Yes,Yes,,Yes(11 files),Read/Write eeprom,MS-36018 (43R),,,Yes,BV613D070AC ,FORD,"FORD FOCUS III [2012, 2013, 2014, 2015, 2016, 2017]",FO414.SLF0.jpg,FO414conn.jpg
"FO437.NL00.
",CAN,Done,,,,,,,,MS-36018 (43R),,,Yes,1890473 1943503 2037424 2146576 2337343 2372727 2383667 2385502 CV6C-3D070-L3J CV6Z3504AE HV6Z3504CD ,FORD,"FORD ESCAPE II (DM2) [2013, 2014, 2015, 2016]",FO437.NL00.jpg,FO414conn.jpg
FO417.NLF0.,CAN,Done,TOP25,Yes,Yes,Yes,,Yes(3 files),,MS-36018 (43R),,,Yes,BB533200BG BB533200EB BB533200FB BB5Z-3504-AE BB5Z-3504-BE BB5Z-3504-C BB5Z-3504-EE BB5Z-3504-FE BB5Z-3504-GE BB5Z-3504-HE BB5Z-3504-JE BB5Z-3504-RE DB533D080AB DB533D080AH DB5Z-3504-AE DB5Z-3504-DE DB5Z3504CE DB5Z3504EE DB5Z3504HE DB5Z3504ME DB5Z3504NE EB5Z3504A EB5Z3504C EB5Z3504D EB5Z3504F EB5Z3504H EB5Z3504K ,FORD,"FORD EXPLORER [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO417.NLF0.jpg,FO414conn.jpg
FO417.SLF0.,CAN,Done,TOP25,Yes,Yes,Yes,,Yes(3 files),,MS-36018 (43R),,,Yes,BB5Z-3504-CE BB5Z-3504-D BB5Z-3504-DE DB533D070CK DB5Z-3504-C DB5Z3504BE DB5Z3504D DB5Z3504KE DB5Z3504LE EB5Z3504B EB5Z3504E EB5Z3504J EB5Z3504ME FB533D070AD FB5Z3504A FB5Z3504C FB5Z3504D FB5Z3504E FB5Z3504F FB5Z3504G FB5Z3504H FB5Z3504J FB5Z3504JE FB5Z3504K FB5Z3504L FB5Z3504LE FB5Z3504M FB5Z3504ME FB5Z3504R FB5Z3504S FB5Z3504T ,FORD,"FORD EXPLORER [2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO417.SLF0.jpg,FO414conn.jpg
FO417.SLFP.,CAN,Done,TOP25,Yes,Yes,Yes,,Yes(3 files),,MS-36018 (43R),,,Yes,EB5Z3504BARM EB5Z3504Q,FORD,"Ford Explorer [2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",No,FO414conn.jpg
FO420.NLR0.,CAN,Done,TOP25,,,,,,,MS-36034 (70R),,,Yes,BL3Z3504FE BL3Z3504FERM BL3Z3504HE EL3Z3504AE EL3Z3504BE GL3Z-3504-C ,FORD,"FORD F-150 Crew Cab Pickup [2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO420.NLR0.jpg,FO420conn.jpg
FO428.NLA0.,CAN,Done,TOP100,,,,,,,MS-36034 (70R),,,Yes,FL3Z-3504-C FL3Z3504A FL3Z3504B ,FORD,"FORD F-150 Standard Cab Pickup [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO428.NLA0.jpg,FO420conn.jpg
FO423.NLR0.,CAN,Done,TOP100,,,,,,,MS-36034 (70R),,,Yes,2037911 2037916 FR3C-3D070-CA FR3Z3504A FR3Z3504B FR3Z3504C GR3C-3D070-BA GR3C-3L547-CB GR3C-3L547-DE GR3Z3504D HR3C-3D070-BD LR3C-3D070-CB MR3C3D070BC MR3C3D070FB ,FORD,"FORD MUSTANG купе [2014, 2015, 2016, 2017]",FO423.NLR0.jpg,FO423conn.jpg
FO423.NRR0.,CAN,Done,TOP100,,,,,,,MS-36034 (70R),,,Yes,38023031007,FORD,"FORD MUSTANG [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,FO423conn.jpg
FO432.NL00.,CAN,Done,TOP50,Yes,Yes,Yes,,Yes(10 files),,MS-36034 (70R),,,Yes,2290447 2329084 EB3C-3D070-BE EB3C-3D070-BF EB3C-3D070-BG EB3C-3D070-BH ,FORD,"FORD RANGER [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO432.NL00.jpg,FO432conn.jpg
FO432.NR00.,CAN,Done,TOP50,Yes,Yes,Yes,,Yes(10 files),,MS-36034 (70R),,,Yes,2029337 2235546 2329083 910481 EB3C3D070AE EB3C3D070AF EB3C3D070AG EB3C3D070AH ,FORD,"FORD RANGER [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,FO432conn.jpg
FO421.NL00.,CAN,Done,,Yes,Yes,Yes,,Yes(3 files),,MS-36018 (43R),,,Yes,DG133D080CB DG133D080CC DG133D080CD DG1Z3504AE DG1Z3504CE DG1Z3504FE DG1Z3504JRM DG1Z3504KRM DG1Z3504LE DG1Z3504SE EG133D070AE EG133D080AB GG1Z3504AE ,FORD,"LINCOLN MKS [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD TAURUS [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD FLEX [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO421.NL00.jpg,No
FO431.NL00.,CAN,Done,,Yes,Yes,Yes,,Yes(3 files),,MS-36018 (43R),,,Yes,AA5Z-3504-F AA5Z-3504-G AA5Z-3504-HE AA5Z-3504-JE AA5Z-3504-KE AA5Z-3504-LE AA5Z-3504-ME AA5Z-3504-NE AA5Z-3504-RE AA5Z3504PE CA5Z-3504-CE CA5Z-3504-DE CA5Z-3504-DRM CA5Z-3504-ERM EG1Z-3504-H EG1Z-3504-LRM ,FORD,"FORD FLEX [2008, 2009, 2010, 2011, 2012], FORD TAURUS [2009, 2010, 2011, 2012], LINCOLN MKS [2010, 2011]",FO431.NL00.jpg,No
FO422.NL00.,CAN,Done,TOP10,Yes,Yes,Yes,,Yes(3 files),,MS-36034 (70R),,,Yes,1886026 1886028 1939827 2014130 2025780 2061676 2120436 2120439 2305932 2322489 2322490 2356397 2358270 DG9C3D080AG DG9C3D080AH DG9C3D080AJ dg9z3504ae DG9Z3504BE DG9Z3504CE E1GC3D070AC E1GC3D070AD EG9C3D070AG EG9C3D070AH EG9C3D080AB EG9C3D080AC EG9Z-3504-AE EG9Z3504A F1GC-3D070-AE F1GC3D070AE F1GC3D070AE1 F1GC3D070AG F1GC3D070AJ FG9C-3D070-EB FG9C-3D070-EC fg9c-3d070-ed FG9C3D070CB FG9C3D070CC FG9C3D070CD FG9C3D070CE FG9C3D070EB FG9C3D070ED FG9C3D080ED G2GC3D070CC H1GC3D070AA H1GC3D070AB HG9C-3D070-EA HG9C3D070EA HG9C3D070EC HG9C3D070GA HG9C3D080AK HG9Z3504AE J1GC3D070AA J1GC3D070AB J1GC3D070AC JG9C3D070DA K2GC3D070AF KG9C3D080FE ,FORD,"FORD FUSION седан [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD MONDEO V Turnier [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD S-MAX [2015, 2016, 2017, 2018], FORD GALAXY [2015, 2016, 2017, 2018]",FO422.NL00.jpg,FO422conn.jpg
FO422.NL01.,CAN,Done,TOP10,Yes,Yes,Yes,,Yes(3 files),,MS-36034 (70R),,,Yes,FG9C3D080AB HG9C3D080AM HG9Z3504L KG9Z3504G ,FORD,"FORD FUSION седан [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO422.NL01.jpg,FO422conn.jpg
FO424.NL00.,CAN,Done,,,,,,,,MS-36034 (70R),,,Yes,F2GC-3D070-AK F2GC-3D080-AG F2GC-3D080-BF F2GC3D070AG F2GZ3504A F2GZ3504B F2GZ3504C F2GZ3504HE H2GC3D070AB H2GZ3504F K2GZ-3504-H K2GZ3504J L2GC3D070AB ,FORD,"FORD EDGE [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], LINCOLN MKX [2015, 2016, 2017, 2018]",FO424.NL00.jpg,No
FO425.NLF0.,CAN,Done,,Yes,Yes,Yes,,Yes(3 files),,MS-36018 (43R),,,Yes,AE5C-3200-EX AE5Z3504-CE AE5Z-3504-BE AE5Z-3504-EERM AE5Z3504DE,FORD,FORD USA FUSION [09-12],FO425.NLF0.jpg,FO414conn.jpg
FO426.NL00.,CAN,Done,,,,,,,,MS-36034 (70R),,,Yes,DP5C-3D080-AJ EP5C-3D080-AB EP5C-3D080-AC FG9C3D080AD FP5C-3D080-AB ,FORD,"LINCOLN MKZ [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO426.NL00.jpg,No
FO434.NLF0.,CAN,Done,,Yes,Yes,Yes,,Yes(6 files),Download AsBuilt,MS-36090 (133R),,,Yes,2486160 KK213D070AE KK213D070AH KK213D070CB KK213D070CE KK213D070CG ,FORD,"FORD TRANSIT CUSTOM Kombi [2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD TRANSIT фургон [2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO434.NLF0.jpg,FO434conn.jpg
FO434.NLR0.,CAN,Done,,Yes,Yes,Yes,,Yes(6 files),Download AsBuilt,MS-36090 (133R),,,Yes,2369924 2465414 2708838 2708844 KK31-3D070-AJ KK31-3D070-EG KK31-3D070-EJ KK31-3D070-GG KK31-3D070-GH KK31-3D070-GJ KK313D070AP KK313D070EL KK313D070GP LK4Z3504D ,FORD,"FORD TRANSIT фургон [2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD TRANSIT c бортовой платформой/ходовая часть [2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD TRANSIT автобус [2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO434.NLR0.jpg,FO434conn.jpg
FO429.NLR0.,CAN,Done,,,,,,,,MS-36034 (70R),,,Yes,BR3Z3504A BR3Z3504DE BR3Z3504GE BR3Z3504KE CR33-3D070-CB CR3Z3504AE DR3Z-3504-BRM DR3Z3504AE DR3Z3504B DR3Z3504BE ,FORD,"FORD MUSTANG [2012, 2013, 2014]",FO429.NLR0.jpg,No
FO430.NLA0.,CAN,Done,TOP100,Yes,Yes,Yes,,Yes(3 files),,MS-36084 (126R),,,Yes,HB53-3D070-DF HB5Z3504-B HB5Z3504A HB5Z3504B HB5Z3504C HB5Z3504D HB5Z3504H HB5Z3504J HB5Z3504M HB5Z3504N HB5Z3504P HB5Z3504Z ,FORD,"FORD EXPLORER [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO430.NLA0.jpg,FO430conn.jpg
FO433.NLA0.,CAN,Need can data,,,,,,,,Need unit,,,Need unit,FL143D080AG FL1Z3504B FL143D080AE FL143D080AD FL143D080AB FL143D080AC,FORD,"FORD USA EXPEDITION [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017],  LINCOLN NAVIGATOR U326 [2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",No,No
FO436.NL00.,CAN,Done,,,,,,,,MS-36084 (126R),,,Yes,L1MZ3504C L1MZ3504D L1MZ3504G L1MZ3504Q M1MC3D070AA,FORD,"FORD EXPLORER [2020, 2021, 2022, 2023, 2024, 2025]",FO436.NL00.jpg,FO436conn.jpg
FO301,CAN,Done,TOP100,,,,,,,MS-37016 (17P),,,No,1223847 1230306 1306015 1307351 1311236 1318138 1329715 1340656 1345912 1357374 1420184 1440414 1469601 1520829 1543469 1545071 1557080 1709121 1743471 3M513K514DB 3M513K514DG 4M51-3K514-AA 4M51-3K514-AB 4M51-3K514-AC 4M51-3K514-AD 4M513K514AA 4M513K514AB 4M513K514BD 4M513K514BE 4M513K514BF 4M513K514CA 4M513K514CB 4M513K514CC 4M513K514CD 4M513K514CF 5M5T-14B271-CA 8M51-3K514-AA 8M51-3K514-AB 8M51-3K514-AC ,FORD,"FORD C-MAX [2007, 2008, 2009, 2010], FORD FOCUS II универсал (DA_) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], FORD FOCUS II (DA_) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], FORD FOCUS C-MAX [2003, 2004, 2005, 2006, 2007], FORD FOCUS II седан (DA_) [2005, 2006, 2007, 2008, 2009, 2010, 2011], FORD FOCUS II кабрио [2006, 2007, 2008, 2009, 2010], FORD KUGA I [2008, 2009, 2010, 2011, 2012]",FO301.jpg,FO301conn.jpg
FO304,CAN,Done,,,,,,,,MS-37016 (17P),,,No,1370305 1430017 1475137 6M5Y3K514AC 6M5Y3K514AD 6M5Y3K514AF 6M5Y3K514CA 6M5Y3K514CB 6M5Y3K514CC ,FORD,"FORD FOCUS II (DA_) [2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]",FO304.jpg,FO301conn.jpg
FO308,CAN,Done,,,,,,,,MS-37023 (24P),,,No,4m51-3k514-ad ,FORD,"FORD FOCUS II (DA_) [2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]",FO308.jpg,No
FO302,CAN,Done,,,,,,,,MS-37016 (17P),,,Yes,1381586 1450989 1466169 1538410 1680691 1701794 1739113 1766239 1821577 3k514c6s4b 6G913K514AD 6G913K514AE 6G913K514AF 6G913K514AG 6G913K514AH 6G913K514AJ 6G913K514AK 6G913K514AL 6G913K514AM BG91-3K514-FD BG913K514FB BG913K514FC BG913K514FD RM6G9J3K514AA ,FORD," FORD S-MAX [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014], FORD GALAXY [2011, 2012, 2013, 2014, 2015], FORD MONDEO IV [2010, 2011, 2012, 2013, 2014, 2015], FORD MONDEO IV Turnier [2010, 2011, 2012, 2013, 2014, 2015], FORD MONDEO IV седан (BA7) [2010, 2011, 2012, 2013, 2014, 2015]",FO302.jpg,FO302conn.jpg
FO303,PWM,Done,,,,,,,,MS-37015 (16P),,,Yes,1120754 1120758 112858H 1364843 1674904 RMYS6J3K514AA YS613K514BF YS613K514BH ,FORD,"FORD FIESTA IV (JA_, JB_) [2000, 2001, 2002], FORD FIESTA фургон (J5_, J3_) [2000, 2001, 2002, 2003], FORD FIESTA фургон (JV_) [2000, 2001, 2002, 2003], FORD FIESTA V (JH_, JD_) [2004, 2005, 2006, 2007, 2008]",FO303.jpg,No
FO305,CAN,Done,,,,,,,,MS-37016 (17P),,,Yes,1678087 1708804 1736876 1743475 1829875 4M513K514DA 4M513K514DB 4M513K514DC ,FORD,"FORD C-MAX [2007, 2008, 2009, 2010], FORD FOCUS II (DA_) [2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], FORD FOCUS II универсал (DA_) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], FORD FOCUS II кабрио [2006, 2007, 2008, 2009, 2010], FORD KUGA I [2008, 2009, 2010, 2011, 2012], FORD FOCUS II седан (DA_) [2008, 2009, 2010, 2011]",FO305.jpg,No
FO306,CAN,Done,,,,,,,,MS-37016 (17P),,,Yes,1730809 1766236 BG91-3K514-AC BG913K514AB ,FORD,"FORD GALAXY [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015], FORD S-MAX [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014], FORD MONDEO IV [2010, 2011, 2012, 2013, 2014, 2015], FORD MONDEO IV Turnier [2010, 2011, 2012, 2013, 2014, 2015], FORD MONDEO IV седан (BA7) [2010, 2011, 2012, 2013, 2014, 2015]",FO306.jpg,FO306conn.jpg
FO307,CAN,Done,,,,,,,,MS-37016 (17P),,,Yes,1355114 1359552 1364843 1419823 1475253 5S613K514AF 5S613K514AG 5S613K514BC 5S613K514CB 5S613K514CC ,FORD,"FORD FIESTA V (JH_, JD_) [2004, 2005, 2006, 2007, 2008], FORD FUSION (JU_) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]",FO307.jpg,FO307conn.jpg
FO701,CAN,Done,,,,,,,,MS-35010 (11C),,,Yes,1531719 1541790 1543217 1546845 1554804 1559685 1587996 1631914 1670531 1673610 1699891 1744120 1748781 1899412 2270560 8V513C529KB 8V513C529KC 8V513C529KD 8V513C529KE 8V513C529KF 8V513C529KG 8V513C529KH 8V513C529KJ 8V513C529KK 8V513C529KL 8V513C529KP C1BC3D071EA ,FORD,"FORD FIESTA Van [2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017], FORD FIESTA VI [2008, 2009, 2010, 2011, 2012]",FO701.jpg,FO701conn.jpg
FO702,CAN,Done,,,,,,,,MS-35001 (1C),,,Yes,1567600 1567610 1567612 735473026 735473030 9S513C529PA38TD 9S513C529SA38C5 9S513C529SA38TD ,FORD,"FORD KA [2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",FO702.jpg,No
FO703,CAN,Done,,,,,,,,MS-35035 (62C),,,Yes,CL8Z3C529B ,FORD,"FORD ESCAPE [2007, 2008]",FO703.jpg,FO703conn.jpg
FO704,CAN,Done,,,,,,,,MS-35010 (11C),,,Yes,2090805 3c529b ,FORD,"FORD ECOSPORT [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO704.jpg,FO704conn.jpg
FO705,CAN,Done,,Yes,Yes,Yes,,Yes(7 files),,MS-35052 (128C),,,Yes,JX6C-3D077-A1G JX6C-3D077-C1D ,FORD,"FORD FOCUS IV (HN) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD FOCUS IV Turnier (HP) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO705.jpg,FO705conn.jpg
FO706,CAN,Done,,Yes,Yes,Yes,,Yes(3 files),,MS-35052 (128C),,,Yes,LX6C-3D077-FK LX6Z-3C529-AK LX6Z-3C529-C ,FORD,"FORD ESCAPE [2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO706.jpg,FO706conn.jpg
FO707,CAN-FD,Done,,Yes,Yes,Yes,,,,,,,Yes(CAN_FD),2604253,FORD,"FORD MUSTANG MACH-E (CGW) [2020, 2021, 2022, 2023, 2024, 2025]",FO707.jpg,FO707conn.jpg
LN401.NLA0.,CAN,Done,,,,,,,,MS-36018 (43R),,,Yes,EJ7Z3504G EJ7Z3504JE EJ7Z3504S HJ7Z3504B ,FORD,"LINCOLN MKC [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",LN401.NLA0.jpg,FO414conn.jpg
FO401.NLF0.,CAN,Done,TOP50,Yes,Yes,Yes,,Yes(11 files),Read/Write eeprom,MS-36018 (43R),,,Yes,1686680 1707831 1712232 1730881 1748140 1794476 1803479 1819744 1831753 1831757 1848541 1848546 1862693 1862695 1883011 1883026 1892386 1892388 1898120 1898123 1921053 1921058 2026504 2037344 2052911 2052922 2107812 2107819 2117828 2174540 2174555 2187622 2187626 2274038 2308574 2308579 2337295 2337320 AV613D070EV AV613D070RF AV613D070RG AV613D070RH AV613D070RJ AV613D070RK AV613D070RL AV613D070RM AV613D070RR AV613D070RS AV613D070RT HV61-3D070-VD HV61-3D070-YE HV613D070RA HV613D070RB HV613D070RE HV613D070VA HV613D070VC HV613D070VE ,FORD,"FORD C-MAX II [2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",FO401.NLF0.jpg,FO414conn.jpg
FO402.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,GG1Z3504B GG1Z3504F GG1Z3504E GG1Z3504D GG1Z3504C,FORD,"FORD USA TAURUS [16-], FLEX [16-]",No,No
FO403.NLA0.,CAN-FD,Done,,,,,,,,MS-36101 (144R),,,Yes(CAN_FD),ML343D070BN ML3Z3504AA ML3Z3504F ML3Z3504H ML3Z3504K ,FORD,"FORD F-150 [2021, 2022, 2023, 2024, 2025]",FO403.NLA0.jpg,FO403conn.jpg
FO405.NL00.,,Done,,Yes,Yes,Yes,,Yes(3 files),,Need unit,,,Need unit,2252107 2278425 2435147 2435322 KV6C3D070AE KV6C3D070AF KV6C3D070AH KV6C3D070DF KV6C3D070DH ,FORD,"FORD TRANSIT CONNECT Wagon [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD TOURNEO CONNECT / GRAND TOURNEO CONNECT Kombi [2018, 2019, 2020, 2021, 2022]",FO405.NL00.jpg,FO414conn.jpg
FO406.NL00.,,Done,,,,,,,,MS-36034 (70R),,,Yes,HL3Z3504F HL3Z3504M ,FORD,"FORD F-150 Extended Cab Pickup [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD F-150 Crew Cab Pickup [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], FORD F-150 Standard Cab Pickup [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",FO406.NL00.jpg,FO420conn.jpg
FO407.NL00.,CAN-FD (SECOC),Need can data,,,,,,,,НЕ 144R!!! Нов.,,,,PZ313D070AE PZ313D070JB 2779985,FORD,FORD Transit Custom [23-],No,No
FO408.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,KB3Z3504A KB3C3D080BD,FORD,"FORD Ranger [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",FO408.NL00.jpg,No
FO708,CAN-FD (SECOC),Need can data,,Yes,Yes,,,,,,,,Yes(CAN_FD),R2X63D077AE R2X63D077AC 2803189,FORD,"Ford Transit Courier [2023, 2024, 2025]",No,No
FO409.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,JL1Z3504A JL1Z3504B JL1Z3504C KL1Z3504A,FORD,"Ford Expedition [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024], Lincoln Navigator IV [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
